Name,Year,Quarter,Cash and Due from Banks,Goodwill,Income Before Tax,Interest Income,Net Income,Net Interest Income,Non-Interest Income,Retained Earnings,Tax Expense,Total Assets,Total Liabilities,Total Stockholders Equity,Interest_Rate,Stock_Price
5,1,3,0.10376322330770563,0.045766124931350814,0.20781156210543744,0.0386710064129419,0.1293188446409482,0.03137493041850109,0.0037043535902984925,0.02617304392069611,4.158415841584159,0.03153681129441542,0.030740868787323253,0.035967145647321425,1.875,0.13021722732332006
5,1,0,0.09740447424706627,0.045766124931350814,0.2076045784778424,0.038348748026167376,0.1293188446409482,0.033399119477759226,0.0038018365795168744,0.02845833441130055,4.158415841584159,0.031185271596795072,0.030063779736776514,0.038452148437500014,1.625,0.14353440968272183
5,2,2,0.09884964448812067,0.045766124931350814,0.2062591848984745,0.0367374560922948,0.12807339830411724,0.03390516674257377,0.004094285547172019,0.02871704654231237,4.154111063280241,0.034543400813536865,0.03418786759010671,0.03496442522321429,0.125,0.09173376446277948
5,2,1,0.0846869761257876,0.045766124931350814,0.19922174156024255,0.040926815120363516,0.12267646417784973,0.04706239562775162,0.004094285547172019,0.02828585965729266,4.119672836848902,0.04731909350863445,0.04808871097633165,0.03727504185267856,0.125,0.10759398810298948
5,2,3,0.08526504422220937,0.045766124931350814,0.2112267919607559,0.03577068093197125,0.13201731170408196,0.04250797024442084,0.005751496363884502,0.03169223604894834,4.175634954799827,0.04711094500346451,0.04744752816331389,0.040762765066964274,0.125,0.10328801723862574
5,2,0,0.12023816405572574,0.045766124931350814,0.2109163165193633,0.039315523186490925,0.13180973731461013,0.050604726481453366,0.005361564407010976,0.03501237506360007,4.173482565647869,0.05072347794874736,0.051161259016312716,0.04324776785714286,0.125,0.13253913457971023
5,3,2,0.093357997572114,0.045766124931350814,0.2120547264711361,0.040604556733588995,0.13295139645670517,0.05364101007034057,0.005166598428574214,0.02324097310256211,4.173482565647869,0.0576848890660978,0.05849639039723584,0.046517508370535726,0.125,0.1716061455602431
5,3,1,0.09075669113821608,0.045766124931350814,0.21143377558835094,0.0367374560922948,0.13232867328828968,0.04858053742219523,0.005069115439355832,0.02669046818271975,4.173482565647869,0.059613731880672635,0.060240407648644134,0.04983084542410714,0.125,0.157766841198743
5,3,3,0.08237470374010059,0.045766124931350814,0.21008838200898305,0.03641519770552028,0.13118701414619463,0.04908658468700977,0.005459047396229358,0.02962253900085375,4.1713301764959105,0.06124654126567243,0.06155867951220864,0.05405970982142856,0.125,0.16888496853754245
5,3,0,0.10636452974160354,0.045766124931350814,0.209881398381388,0.03738197286584383,0.13097943975672283,0.05111077374626791,0.005166598428574214,0.03251149113048577,4.167025398191993,0.0666954065787879,0.06735497214188915,0.056152343749999986,0.125,0.17992938453486915
5,4,2,0.15203190935892247,0.045766124931350814,0.2117442510297435,0.0386710064129419,0.13264003487249743,0.0526289155407115,0.0055565303854477385,0.03600410489914539,4.1713301764959105,0.0714920732423709,0.07320255939661108,0.05166190011160714,0.375,0.16635421248031293
5,4,1,0.14538412625007224,0.045766124931350814,0.2119512346573386,0.0489832747897264,0.13274382206723334,0.06578614442588937,0.005166598428574214,0.03953983735630698,4.1777873439517865,0.07570592409147804,0.07834228082576139,0.04769461495535715,1.625,0.17476959063177994
5,4,3,0.12081623215214751,0.045766124931350814,0.2120547264711361,0.05994005994005994,0.13284760926196926,0.07287080613329286,0.00487414946091907,0.04311868850197052,4.175634954799827,0.08076624552827628,0.08365127451754839,0.05026681082589286,3.125,0.16644020904536444
5,4,0,0.1335337302734262,0.045766124931350814,0.2084325129882226,0.07025232831684446,0.12983778061462775,0.07287080613329286,0.004191768536390399,0.04544709768107693,4.160568230736117,0.07897154286147763,0.0813071101531555,0.05327497209821429,4.375,0.1679942898280806
5,5,2,0.15260997745534421,0.045766124931350814,0.2087429884296152,0.07476394573168767,0.1301491421988355,0.057183340924042314,0.003996802557953637,0.04781862554868531,4.162720619888075,0.0791935679336589,0.08131223961565964,0.05532400948660714,4.875,0.12962139397974906
5,5,1,0.11994913000751489,0.045766124931350814,0.21081282470556575,0.07992007992007993,0.13149837573040238,0.05465310459996964,0.006921292234505079,0.05079381505532128,4.1777873439517865,0.07225065890565692,0.07376167080956256,0.05405970982142856,5.125,0.1263043836134774
5,5,3,0.12052719810393664,0.045766124931350814,0.2062591848984745,0.08346492217459958,0.12807339830411724,0.04756844289256616,0.003996802557953637,0.05238920652989419,4.154111063280241,0.07337003531123752,0.07503377751058976,0.05379813058035714,5.375,0.13725666043396326
5,5,0,0.11994913000751489,0.045766124931350814,0.20574172582948685,0.08700976442911926,0.12755446233043766,0.05009867921663884,0.0038993195687352556,0.053769004561957254,4.154111063280241,0.0712607971255154,0.07233055077090692,0.05684988839285714,5.375,0.16827684997039263
5,6,2,0.10896583617550146,0.045766124931350814,0.2069836275950572,0.08668750604234474,0.1284885470830609,0.04908658468700977,0.004386734514827162,0.05545063341353411,4.160568230736117,0.0686057473040143,0.06928365004344655,0.05776541573660714,5.375,0.14994729639084703
6,0,2,0.07023527371524366,0.07322579989016131,0.22550866226481484,0.03996003996003997,0.13066807817251508,0.060219624512929504,0.0013647618490573396,0.014875947533179832,4.382264313387861,0.05279108643343548,0.05354132961823463,0.04255022321428571,1.625,0.041149356377136716
6,0,1,0.11590265333256256,0.1519435347720847,0.22954484300291844,0.05252811704424608,0.1224688897883779,0.04605030109812257,0.0019496597843676276,0.01323743737010495,4.143349117520447,0.06841147536585566,0.0669959097665992,0.07537841796875001,1.875,0.04396881518846762
6,0,3,0.10000578068096419,0.15072310477391532,0.2319251547202616,0.05994005994005994,0.13440441718300797,0.09614898031476138,0.0013647618490573396,0.01651445769625471,4.4984933275936285,0.07163546443482131,0.07019669436918385,0.07856096540178574,2.125,0.035025172423112934
