Company Name,Symbol,CIK,Filling Date,Link
"POPULAR, INC.",BPOP,0000763901,2009-03-02,
"POPULAR, INC.",BPOP,0000763901,2008-02-29,
"POPULAR, INC.",BPOP,0000763901,2007-03-01,
"POPULAR, INC.",BPOP,0000763901,2006-03-15,
"POPULAR, INC.",BPOP,0000763901,2005-03-16,
"POPULAR, INC.",BPOP,0000763901,2004-03-15,
"POPULAR, INC.",BPOP,0000763901,2003-03-18,
"POPULAR, INC.",BPOP,0000763901,2002-03-21,
"POPULAR, INC.",BPOP,0000763901,2001-03-16,
"POPULAR, INC.",BPOP,0000763901,2000-03-15,
"POPULAR, INC.",BPOP,0000763901,1999-03-26,
"POPULAR, INC.",BPOP,0000763901,1998-03-25,
"POPULAR, INC.",BPOP,0000763901,1997-03-21,
"POPULAR, INC.",BPOP,0000763901,1996-03-19,
"POPULAR, INC.",BPOP,0000763901,1995-03-13,
"POPULAR, INC.",BPOP,0000763901,1994-06-22,
"POPULAR, INC.",BPOP,0000763901,1994-03-30,
SouthState Corp,SSB,0000764038,2024-03-04,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-24-002302&xbrl_type=v
SouthState Corp,SSB,0000764038,2023-02-24,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-23-002028&xbrl_type=v
SouthState Corp,SSB,0000764038,2022-02-25,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-22-002075&xbrl_type=v
SouthState Corp,SSB,0000764038,2021-02-26,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-21-001976&xbrl_type=v
SouthState Corp,SSB,0000764038,2020-03-06,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-20-002156&xbrl_type=v
SouthState Corp,SSB,0000764038,2020-02-21,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-20-001131&xbrl_type=v
SouthState Corp,SSB,0000764038,2019-02-22,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-19-000905&xbrl_type=v
SouthState Corp,SSB,0000764038,2018-02-23,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-18-001012&xbrl_type=v
SouthState Corp,SSB,0000764038,2017-02-24,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-17-000989&xbrl_type=v
SouthState Corp,SSB,0000764038,2016-02-24,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001558370-16-003460&xbrl_type=v
SouthState Corp,SSB,0000764038,2015-02-27,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001047469-15-001398&xbrl_type=v
SouthState Corp,SSB,0000764038,2014-02-28,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001047469-14-001576&xbrl_type=v
SouthState Corp,SSB,0000764038,2013-03-04,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001047469-13-002125&xbrl_type=v
SouthState Corp,SSB,0000764038,2012-03-09,/cgi-bin/viewer?action=view&cik=764038&accession_number=0001047469-12-002369&xbrl_type=v
SouthState Corp,SSB,0000764038,2011-03-16,
SouthState Corp,SSB,0000764038,2010-03-12,
SouthState Corp,SSB,0000764038,2009-03-16,
SouthState Corp,SSB,0000764038,2008-03-17,
SouthState Corp,SSB,0000764038,2007-03-16,
SouthState Corp,SSB,0000764038,2006-03-16,
SouthState Corp,SSB,0000764038,2005-04-29,
SouthState Corp,SSB,0000764038,2005-03-15,
SouthState Corp,SSB,0000764038,2004-03-12,
SouthState Corp,SSB,0000764038,2003-03-21,
SouthState Corp,SSB,0000764038,2002-06-27,
SouthState Corp,SSB,0000764038,2002-03-29,
SouthState Corp,SSB,0000764038,2001-06-28,
SouthState Corp,SSB,0000764038,2001-03-30,
SouthState Corp,SSB,0000764038,2000-06-28,
SouthState Corp,SSB,0000764038,2000-03-30,
SouthState Corp,SSB,0000764038,1999-06-29,
SouthState Corp,SSB,0000764038,1999-03-31,
SouthState Corp,SSB,0000764038,1998-07-14,
SouthState Corp,SSB,0000764038,1998-04-24,
SouthState Corp,SSB,0000764038,1998-03-31,
SouthState Corp,SSB,0000764038,1997-03-28,
SouthState Corp,SSB,0000764038,1996-03-29,
INDEPENDENT BANK CORP,INDB,0000776901,2024-02-28,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-24-000069&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2023-02-28,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-23-000064&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2022-02-28,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-22-000048&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2021-02-26,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-21-000083&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2020-02-27,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-20-000064&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2019-02-28,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-19-000069&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2018-02-27,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-18-000068&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2017-02-28,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-17-000063&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2016-02-25,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-16-000317&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2015-03-02,
INDEPENDENT BANK CORP,INDB,0000776901,2015-02-27,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-15-000063&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2014-02-28,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-14-000009&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2013-03-18,
INDEPENDENT BANK CORP,INDB,0000776901,2013-03-12,/cgi-bin/viewer?action=view&cik=776901&accession_number=0000776901-13-000009&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2012-03-09,/cgi-bin/viewer?action=view&cik=776901&accession_number=0001193125-12-106946&xbrl_type=v
INDEPENDENT BANK CORP,INDB,0000776901,2011-03-08,
INDEPENDENT BANK CORP,INDB,0000776901,2010-03-10,
INDEPENDENT BANK CORP,INDB,0000776901,2009-08-11,
INDEPENDENT BANK CORP,INDB,0000776901,2009-03-10,
INDEPENDENT BANK CORP,INDB,0000776901,2008-03-14,
INDEPENDENT BANK CORP,INDB,0000776901,2007-02-28,
INDEPENDENT BANK CORP,INDB,0000776901,2006-03-03,
INDEPENDENT BANK CORP,INDB,0000776901,2005-03-04,
INDEPENDENT BANK CORP,INDB,0000776901,2004-02-25,
INDEPENDENT BANK CORP,INDB,0000776901,2003-02-19,
INDEPENDENT BANK CORP,INDB,0000776901,2002-03-06,
INDEPENDENT BANK CORP,INDB,0000776901,2001-03-29,
INDEPENDENT BANK CORP,INDB,0000776901,2000-03-29,
INDEPENDENT BANK CORP,INDB,0000776901,1999-03-31,
INDEPENDENT BANK CORP,INDB,0000776901,1998-03-31,
INDEPENDENT BANK CORP,INDB,0000776901,1997-03-31,
INDEPENDENT BANK CORP,INDB,0000776901,1996-05-29,
INDEPENDENT BANK CORP,INDB,0000776901,1996-04-26,
INDEPENDENT BANK CORP,INDB,0000776901,1996-04-25,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2024-02-23,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-24-000018&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2023-02-24,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-23-000017&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2022-02-25,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-22-000014&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2021-02-24,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-21-000014&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2020-02-26,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-20-000014&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2019-02-20,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-19-000009&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2018-02-21,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-18-000006&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2017-02-22,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-17-000007&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2016-02-24,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-16-000034&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2015-02-25,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-15-000009&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2014-02-26,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-14-000011&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2013-03-01,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-13-000007&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2012-03-07,/cgi-bin/viewer?action=view&cik=798941&accession_number=0000798941-12-000008&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2011-03-01,/cgi-bin/viewer?action=view&cik=798941&accession_number=0001193125-11-051609&xbrl_type=v
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2010-03-01,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2010-01-08,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2009-02-27,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2008-02-28,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2007-02-28,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2006-03-14,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2005-03-11,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2004-03-15,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2003-03-14,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2002-03-18,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2001-03-19,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,2000-03-17,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,1999-03-31,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,1998-03-30,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,1997-05-21,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,1997-03-24,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,1997-03-18,
FIRST CITIZENS BANCSHARES INC /DE/,FCNCA,0000798941,1996-03-28,
WEBSTER FINANCIAL CORP,WBS,0000801337,2024-02-27,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-24-000007&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2023-03-10,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-23-000013&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2022-02-25,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-22-000011&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2021-02-26,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-21-000011&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2020-02-28,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-20-000014&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2019-03-01,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-19-000011&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2018-03-01,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-18-000058&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2017-03-01,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-17-000070&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2016-02-29,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-16-000172&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2015-02-27,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-15-000033&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2014-02-28,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-14-000048&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2013-02-28,/cgi-bin/viewer?action=view&cik=801337&accession_number=0000801337-13-000045&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2012-02-29,/cgi-bin/viewer?action=view&cik=801337&accession_number=0001193125-12-087601&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2011-02-28,/cgi-bin/viewer?action=view&cik=801337&accession_number=0001193125-11-047759&xbrl_type=v
WEBSTER FINANCIAL CORP,WBS,0000801337,2010-03-01,
WEBSTER FINANCIAL CORP,WBS,0000801337,2009-03-02,
WEBSTER FINANCIAL CORP,WBS,0000801337,2008-02-28,
WEBSTER FINANCIAL CORP,WBS,0000801337,2007-02-27,
WEBSTER FINANCIAL CORP,WBS,0000801337,2006-03-10,
WEBSTER FINANCIAL CORP,WBS,0000801337,2005-03-10,
WEBSTER FINANCIAL CORP,WBS,0000801337,2004-03-15,
WEBSTER FINANCIAL CORP,WBS,0000801337,2003-03-21,
WEBSTER FINANCIAL CORP,WBS,0000801337,2002-03-22,
WEBSTER FINANCIAL CORP,WBS,0000801337,2001-03-21,
WEBSTER FINANCIAL CORP,WBS,0000801337,2000-03-29,
WEBSTER FINANCIAL CORP,WBS,0000801337,1999-03-31,
WEBSTER FINANCIAL CORP,WBS,0000801337,1998-03-31,
WEBSTER FINANCIAL CORP,WBS,0000801337,1997-03-27,
WEBSTER FINANCIAL CORP,WBS,0000801337,1996-04-19,
WEBSTER FINANCIAL CORP,WBS,0000801337,1996-04-18,
WEBSTER FINANCIAL CORP,WBS,0000801337,1996-03-29,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2024-03-14,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-24-000060&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2023-03-16,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-23-000067&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2022-03-11,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-22-000079&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2021-03-15,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-21-000085&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2020-03-16,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-20-000087&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2019-03-15,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-19-000067&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2018-03-09,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-18-000056&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2017-03-13,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-17-000050&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2016-03-11,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-16-000115&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2015-03-12,/cgi-bin/viewer?action=view&cik=826154&accession_number=0000826154-15-000023&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2014-03-14,/cgi-bin/viewer?action=view&cik=826154&accession_number=0001193125-14-099107&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2013-03-06,/cgi-bin/viewer?action=view&cik=826154&accession_number=0001193125-13-093432&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2012-03-15,/cgi-bin/viewer?action=view&cik=826154&accession_number=0001193125-12-117305&xbrl_type=v
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2011-04-08,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2011-03-11,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2010-03-15,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2009-03-12,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2008-03-17,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2007-03-15,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2006-03-15,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2005-03-15,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2004-03-12,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2003-03-26,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2002-03-29,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2001-03-26,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,2000-03-28,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,1999-04-06,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,1998-03-27,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,1997-03-25,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,1997-03-17,
ORRSTOWN FINANCIAL SERVICES INC,ORRF,0000826154,1996-03-31,
WSFS FINANCIAL CORP,WSFS,0000828944,2024-02-29,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001628280-24-007987&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2023-02-28,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001628280-23-005573&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2022-03-01,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001628280-22-004404&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2021-03-01,/cgi-bin/viewer?action=view&cik=828944&accession_number=0000828944-21-000007&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2020-03-02,/cgi-bin/viewer?action=view&cik=828944&accession_number=0000828944-20-000009&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2019-02-28,/cgi-bin/viewer?action=view&cik=828944&accession_number=0000828944-19-000013&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2018-03-01,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001628280-18-002641&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2017-03-01,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001193125-17-065442&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2016-02-29,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001193125-16-485517&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2015-03-16,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001193125-15-094071&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2014-03-17,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001193125-14-102580&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2013-03-18,/cgi-bin/viewer?action=view&cik=828944&accession_number=0001193125-13-112559&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2012-03-15,/cgi-bin/viewer?action=view&cik=828944&accession_number=0000946275-12-000092&xbrl_type=v
WSFS FINANCIAL CORP,WSFS,0000828944,2011-03-16,
WSFS FINANCIAL CORP,WSFS,0000828944,2010-03-16,
WSFS FINANCIAL CORP,WSFS,0000828944,2009-03-23,
WSFS FINANCIAL CORP,WSFS,0000828944,2009-03-16,
WSFS FINANCIAL CORP,WSFS,0000828944,2008-03-17,
WSFS FINANCIAL CORP,WSFS,0000828944,2007-03-16,
WSFS FINANCIAL CORP,WSFS,0000828944,2006-03-16,
WSFS FINANCIAL CORP,WSFS,0000828944,2005-03-16,
WSFS FINANCIAL CORP,WSFS,0000828944,2004-03-12,
WSFS FINANCIAL CORP,WSFS,0000828944,2003-03-27,
WSFS FINANCIAL CORP,WSFS,0000828944,2002-03-28,
WSFS FINANCIAL CORP,WSFS,0000828944,2001-04-02,
WSFS FINANCIAL CORP,WSFS,0000828944,2000-03-30,
WSFS FINANCIAL CORP,WSFS,0000828944,1999-03-31,
WSFS FINANCIAL CORP,WSFS,0000828944,1998-03-27,
WSFS FINANCIAL CORP,WSFS,0000828944,1997-03-28,
WSFS FINANCIAL CORP,WSFS,0000828944,1996-03-29,
CITIGROUP INC,C,0000831001,2024-02-23,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-24-000033&xbrl_type=v
CITIGROUP INC,C,0000831001,2023-02-27,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-23-000037&xbrl_type=v
CITIGROUP INC,C,0000831001,2022-02-28,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-22-000036&xbrl_type=v
CITIGROUP INC,C,0000831001,2021-02-26,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-21-000042&xbrl_type=v
CITIGROUP INC,C,0000831001,2020-02-21,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-20-000031&xbrl_type=v
CITIGROUP INC,C,0000831001,2019-02-22,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-19-000027&xbrl_type=v
CITIGROUP INC,C,0000831001,2018-02-23,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-18-000040&xbrl_type=v
CITIGROUP INC,C,0000831001,2017-02-24,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-17-000038&xbrl_type=v
CITIGROUP INC,C,0000831001,2016-02-26,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-16-000235&xbrl_type=v
CITIGROUP INC,C,0000831001,2015-02-25,/cgi-bin/viewer?action=view&cik=831001&accession_number=0000831001-15-000043&xbrl_type=v
CITIGROUP INC,C,0000831001,2014-03-03,/cgi-bin/viewer?action=view&cik=831001&accession_number=0001104659-14-015152&xbrl_type=v
CITIGROUP INC,C,0000831001,2013-03-01,/cgi-bin/viewer?action=view&cik=831001&accession_number=0001206774-13-000852&xbrl_type=v
CITIGROUP INC,C,0000831001,2012-02-24,/cgi-bin/viewer?action=view&cik=831001&accession_number=0001206774-12-000799&xbrl_type=v
CITIGROUP INC,C,0000831001,2011-02-25,/cgi-bin/viewer?action=view&cik=831001&accession_number=0001206774-11-000316&xbrl_type=v
CITIGROUP INC,C,0000831001,2010-02-26,/cgi-bin/viewer?action=view&cik=831001&accession_number=0001206774-10-000406&xbrl_type=v
CITIGROUP INC,C,0000831001,2009-02-27,
CITIGROUP INC,C,0000831001,2008-02-22,
CITIGROUP INC,C,0000831001,2007-02-23,
CITIGROUP INC,C,0000831001,2006-02-24,
CITIGROUP INC,C,0000831001,2005-02-28,
CITIGROUP INC,C,0000831001,2004-03-01,
CITIGROUP INC,C,0000831001,2003-03-03,
CITIGROUP INC,C,0000831001,2002-06-28,
CITIGROUP INC,C,0000831001,2002-03-12,
CITIGROUP INC,C,0000831001,2001-06-29,
CITIGROUP INC,C,0000831001,2001-03-14,
CITIGROUP INC,C,0000831001,2000-06-28,
CITIGROUP INC,C,0000831001,2000-03-10,
CITIGROUP INC,C,0000831001,1999-06-29,
CITIGROUP INC,C,0000831001,1999-03-08,
CITIGROUP INC,C,0000831001,1998-06-29,
CITIGROUP INC,C,0000831001,1998-03-24,
CITIGROUP INC,C,0000831001,1997-10-24,
CITIGROUP INC,C,0000831001,1997-06-26,
CITIGROUP INC,C,0000831001,1997-03-26,
CITIGROUP INC,C,0000831001,1996-06-28,
CITIGROUP INC,C,0000831001,1996-03-27,
CITIGROUP INC,C,0000831001,1995-07-12,
CITIGROUP INC,C,0000831001,1995-06-29,
CITIGROUP INC,C,0000831001,1995-03-31,
CITIGROUP INC,C,0000831001,1994-06-24,
CITIGROUP INC,C,0000831001,1994-03-31,
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2024-03-12,/cgi-bin/viewer?action=view&cik=854560&accession_number=0001410578-24-000178&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2023-03-13,/cgi-bin/viewer?action=view&cik=854560&accession_number=0001410578-23-000244&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2022-03-07,/cgi-bin/viewer?action=view&cik=854560&accession_number=0001410578-22-000289&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2021-03-05,/cgi-bin/viewer?action=view&cik=854560&accession_number=0001104659-21-032781&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2020-03-06,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-20-000176&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2019-03-07,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-19-000136&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2018-03-06,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-18-000121&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2017-03-03,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-17-000123&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2016-03-03,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-16-000767&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2015-03-06,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-15-000185&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2014-03-10,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-14-000068&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2013-03-11,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-13-000060&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2012-03-09,/cgi-bin/viewer?action=view&cik=854560&accession_number=0000927089-12-000031&xbrl_type=v
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2011-03-04,
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2010-03-24,
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2009-03-16,
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2008-03-17,
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2007-03-16,
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2006-04-12,
"GREAT SOUTHERN BANCORP, INC.",GSBC,0000854560,2006-03-16,
